index,prompt,has_numeral,is_frequent,entities,prompt_type,dataset_id
1340,There are four okras above 5 fish.,1,-1,"okra:4,fish:5",attribute-spatial,geckonum_01340
1341,There are five corkscrews to the left of one lychee.,1,-1,"corkscrew:5,lychee:1",attribute-spatial,geckonum_01341
1342,There are 3 seahorses below 3 pencils.,0,-1,"seahorse:3,pencil:3",attribute-spatial,geckonum_01342
1343,There are 3 cookies to the left of 2 lychees.,0,-1,"cookie:3,lychee:2",attribute-spatial,geckonum_01343
1344,There are 3 manatees below three trowels.,1,-1,"manatee:3,trowel:3",attribute-spatial,geckonum_01344
1345,There are 4 trowels to the right of five cinnamon sticks.,1,-1,"trowel:4,cinnamon stick:5",attribute-spatial,geckonum_01345
1346,There are 2 bottles below 3 olives.,0,-1,"bottle:2,olive:3",attribute-spatial,geckonum_01346
1347,There are three cribs to the right of 5 cats.,1,-1,"crib:3,cat:5",attribute-spatial,geckonum_01347
1348,There is 1 paperclip to the right of four axolotls.,1,-1,"paperclip:1,axolotl:4",attribute-spatial,geckonum_01348
1349,There is one cookie above one kangaroo.,1,-1,"cookie:1,kangaroo:1",attribute-spatial,geckonum_01349
1350,There are five okras below three ants.,1,-1,"okra:5,ant:3",attribute-spatial,geckonum_01350
1351,There are five mushrooms above 4 cinnamon sticks.,1,-1,"mushroom:5,cinnamon stick:4",attribute-spatial,geckonum_01351
1352,There are four coconuts to the right of 5 parsnips.,1,-1,"coconut:4,parsnip:5",attribute-spatial,geckonum_01352
1353,There are 2 cinnamon sticks to the right of 5 mushrooms.,0,-1,"cinnamon stick:2,mushroom:5",attribute-spatial,geckonum_01353
1354,There is one ant to the right of four fish.,1,-1,"ant:1,fish:4",attribute-spatial,geckonum_01354
1355,There are three trees above 1 trowel.,1,-1,"tree:3,trowel:1",attribute-spatial,geckonum_01355
1356,There is 1 fish above 5 paperclips.,0,-1,"fish:1,paperclip:5",attribute-spatial,geckonum_01356
1357,There are three lychees to the right of one dog.,1,-1,"lychee:3,dog:1",attribute-spatial,geckonum_01357
1358,There are 4 cookies to the right of 2 flowers.,0,-1,"cookie:4,flower:2",attribute-spatial,geckonum_01358
1359,There are 5 corkscrews below four ants.,1,-1,"corkscrew:5,ant:4",attribute-spatial,geckonum_01359
1360,There are 4 books to the left of 5 lychees.,0,-1,"book:4,lychee:5",attribute-spatial,geckonum_01360
1361,There are 3 olives to the left of four okras.,1,-1,"olive:3,okra:4",attribute-spatial,geckonum_01361
1362,There is one apple to the left of 1 durian.,1,-1,"apple:1,durian:1",attribute-spatial,geckonum_01362
1363,There are 4 flowers above 5 bonsais.,0,-1,"flower:4,bonsai:5",attribute-spatial,geckonum_01363
1364,There are 5 pizzas to the right of five mushrooms.,1,-1,"pizza:5,mushroom:5",attribute-spatial,geckonum_01364
1365,There are 4 cookies to the left of five axolotls.,1,-1,"cookie:4,axolotl:5",attribute-spatial,geckonum_01365
1366,There are 4 apples above one trowel.,1,-1,"apple:4,trowel:1",attribute-spatial,geckonum_01366
1367,There are 4 pencils above one paperclip.,1,-1,"pencil:4,paperclip:1",attribute-spatial,geckonum_01367
1368,There are 3 chocolates to the right of 2 lychees.,0,-1,"chocolate:3,lychee:2",attribute-spatial,geckonum_01368
1369,There are 4 trowels to the left of five bonsais.,1,-1,"trowel:4,bonsai:5",attribute-spatial,geckonum_01369
1370,There are 3 spoons to the left of 5 paperclips.,0,-1,"spoon:3,paperclip:5",attribute-spatial,geckonum_01370
1371,There are four mushrooms to the right of one samosa.,1,-1,"mushroom:4,samosa:1",attribute-spatial,geckonum_01371
1372,There are 2 kangaroos to the left of five pistachios.,1,-1,"kangaroo:2,pistachio:5",attribute-spatial,geckonum_01372
1373,There are 2 pencils above four kangaroos.,1,-1,"pencil:2,kangaroo:4",attribute-spatial,geckonum_01373
1374,There are two burgers below four apples.,1,-1,"burger:2,apple:4",attribute-spatial,geckonum_01374
1375,There are 3 trowels above 2 leaves.,0,-1,"trowel:3,leaf:2",attribute-spatial,geckonum_01375
1376,There are two flutes to the left of 4 apples.,1,-1,"flute:2,apple:4",attribute-spatial,geckonum_01376
1377,There are two mushrooms below four burgers.,1,-1,"mushroom:2,burger:4",attribute-spatial,geckonum_01377
1378,There are three trees above one seahorse.,1,-1,"tree:3,seahorse:1",attribute-spatial,geckonum_01378
1379,There is three fish to the right of four cinnamon sticks.,1,-1,"fish:3,cinnamon stick:4",attribute-spatial,geckonum_01379
1380,There is one bottle to the left of 2 leaves.,1,-1,"bottle:1,leaf:2",attribute-spatial,geckonum_01380
1381,There are 2 koalas above four fish.,1,-1,"koala:2,fish:4",attribute-spatial,geckonum_01381
1382,There are five flutes to the left of 3 cinnamon sticks.,1,-1,"flute:5,cinnamon stick:3",attribute-spatial,geckonum_01382
1383,There are 5 coconuts below 4 axolotls.,0,-1,"coconut:5,axolotl:4",attribute-spatial,geckonum_01383
1384,There is 1 bottle to the left of 5 seahorses.,0,-1,"bottle:1,seahorse:5",attribute-spatial,geckonum_01384
1385,There is 4 fish to the right of five axolotls.,1,-1,"fish:4,axolotl:5",attribute-spatial,geckonum_01385
